white,black
7.503680000000000000e+05,1.670768000000000000e+06
6.359960000000000000e+05,1.352104000000000000e+06
6.402880000000000000e+05,1.387488000000000000e+06
7.607470000000000000e+05,1.666617000000000000e+06
7.611840000000000000e+05,1.647520000000000000e+06
6.225470000000000000e+05,1.359917000000000000e+06
6.194520000000000000e+05,1.329364000000000000e+06
5.103820000000000000e+05,1.082262000000000000e+06
5.079590000000000000e+05,1.074605000000000000e+06
7.370910000000000000e+05,1.646845000000000000e+06
7.534960000000000000e+05,1.655208000000000000e+06
7.363520000000000000e+05,1.647584000000000000e+06
7.560880000000000000e+05,1.652616000000000000e+06
7.434760000000000000e+05,1.621968000000000000e+06
7.421450000000000000e+05,1.611011000000000000e+06
1.039406000000000000e+06,2.654678000000000000e+06
1.049313000000000000e+06,2.629411000000000000e+06
4.190780000000000000e+05,8.578220000000000000e+05
4.177680000000000000e+05,8.456080000000000000e+05
4.202260000000000000e+05,8.611980000000000000e+05
4.182050000000000000e+05,8.541790000000000000e+05
4.168380000000000000e+05,8.736580000000000000e+05
4.157910000000000000e+05,8.341330000000000000e+05
5.000360000000000000e+05,1.052480000000000000e+06
4.850520000000000000e+05,9.984720000000000000e+05
7.420040000000000000e+05,1.635760000000000000e+06
7.414770000000000000e+05,1.587199000000000000e+06
7.525000000000000000e+05,1.619100000000000000e+06
7.624970000000000000e+05,1.671103000000000000e+06
7.535260000000000000e+05,1.636590000000000000e+06
7.511860000000000000e+05,1.676178000000000000e+06
7.513130000000000000e+05,1.614131000000000000e+06
7.504100000000000000e+05,1.608886000000000000e+06
6.269790000000000000e+05,1.400797000000000000e+06
6.076160000000000000e+05,1.357988000000000000e+06
7.530810000000000000e+05,1.606215000000000000e+06
7.507130000000000000e+05,1.633223000000000000e+06
6.365300000000000000e+05,1.368526000000000000e+06
6.204210000000000000e+05,1.362043000000000000e+06
4.447430000000000000e+05,9.194810000000000000e+05
4.501370000000000000e+05,9.517190000000000000e+05
9.350670000000000000e+05,2.023333000000000000e+06
