white,black
5.253040000000000000e+05,1.569720000000000000e+05
4.409530000000000000e+05,1.305830000000000000e+05
4.438030000000000000e+05,1.337970000000000000e+05
3.132100000000000000e+05,9.128600000000000000e+04
3.222450000000000000e+05,9.507100000000000000e+04
3.132020000000000000e+05,9.129400000000000000e+04
3.222660000000000000e+05,9.505000000000000000e+04
3.198950000000000000e+05,9.484100000000000000e+04
3.194350000000000000e+05,9.272900000000000000e+04
5.029880000000000000e+05,1.531120000000000000e+05
5.060860000000000000e+05,1.532580000000000000e+05
1.853690000000000000e+05,5.473100000000000000e+04
1.845820000000000000e+05,5.356200000000000000e+04
2.902980000000000000e+05,9.658600000000000000e+04
2.887320000000000000e+05,9.319200000000000000e+04
1.514500000000000000e+05,4.568600000000000000e+04
1.509050000000000000e+05,4.623100000000000000e+04
1.516360000000000000e+05,4.906800000000000000e+04
1.510590000000000000e+05,4.430500000000000000e+04
1.500440000000000000e+05,4.532000000000000000e+04
1.488300000000000000e+05,4.477000000000000000e+04
1.493400000000000000e+05,4.426000000000000000e+04
1.490150000000000000e+05,4.458500000000000000e+04
1.984930000000000000e+05,6.365100000000000000e+04
1.974050000000000000e+05,5.661100000000000000e+04
1.493340000000000000e+05,5.497000000000000000e+04
1.485000000000000000e+05,4.686400000000000000e+04
1.491880000000000000e+05,4.441200000000000000e+04
1.492520000000000000e+05,5.505200000000000000e+04
1.969450000000000000e+05,6.111900000000000000e+04
1.966110000000000000e+05,5.942500000000000000e+04
1.551600000000000000e+05,4.734000000000000000e+04
1.547030000000000000e+05,4.421300000000000000e+04
1.595670000000000000e+05,4.836900000000000000e+04
1.576990000000000000e+05,4.660500000000000000e+04
1.529040000000000000e+05,4.959600000000000000e+04
1.533240000000000000e+05,4.559200000000000000e+04
1.537240000000000000e+05,5.058000000000000000e+04
1.546100000000000000e+05,4.609400000000000000e+04
1.586720000000000000e+05,5.848400000000000000e+04
1.569880000000000000e+05,4.731600000000000000e+04
1.589620000000000000e+05,4.715400000000000000e+04
1.599980000000000000e+05,4.793800000000000000e+04
1.773760000000000000e+05,5.302400000000000000e+04
1.761420000000000000e+05,5.618200000000000000e+04
1.784080000000000000e+05,5.391600000000000000e+04
1.792940000000000000e+05,5.496200000000000000e+04
1.793510000000000000e+05,5.297300000000000000e+04
1.785590000000000000e+05,5.184100000000000000e+04
5.207640000000000000e+05,1.516360000000000000e+05
5.222040000000000000e+05,1.534800000000000000e+05
8.017050000000000000e+05,2.305510000000000000e+05
7.991200000000000000e+05,2.290760000000000000e+05
5.971910000000000000e+05,1.701850000000000000e+05
5.985800000000000000e+05,1.758200000000000000e+05
5.944090000000000000e+05,1.799910000000000000e+05
5.952610000000000000e+05,1.721150000000000000e+05
